CODIGO,DESCRIPCION,FECHA,ANIO,MES,DIA,DIA_SEMANA,VENTAS,TOTAL_VENDIDO,PRECIO_PROMEDIO,FRECUENCIA,HUBO_PROMOCION,TEMPORADA
2580,JGO.TERMINAL FDR F-900 IZQ-DER,2025-09-04,2025,9,4,4,1.0,45429.837,45429.837,1,0,Baja 
2583,JGO.TERMINALES DIR.NPR D/L ELGIN,2025-09-04,2025,9,4,4,4.0,260612.6668,65153.1667,1,0,Baja 
2584,JGO.TERMINALES DIR.NPR M90/98 JAC M2003,2025-09-04,2025,9,4,4,3.0,192847.83,64282.61,1,0,Baja 
2620,JGO.TERMINALE DIRECCION BUSETA COUNTY. BARRA LARGA R/L HD65/HD7278 M2016,2025-09-04,2025,9,4,4,2.0,169855.84,84927.92,1,0,Baja 
2696,JGO.TERMINAL DIR.ISUZU NKR.NHR.NPR 2000...R/L,2025-09-04,2025,9,4,4,2.0,68401.1768,34200.5884,1,0,Baja 
2638,EMPAQUE CULATA AGRALE,2025-09-04,2025,9,4,4,2.0,29000.0,14500.0,2,0,Baja 
270,VALVULA DESFOGUE (QR1) 1/4,2025-09-04,2025,9,4,4,3.0,92100.0,30700.0,3,0,Baja 
2715,TERMINAL DIR.KODIAK DIESEL.VOLVO DERECHO,2025-09-04,2025,9,4,4,1.0,56439.7575,56439.7575,1,0,Baja 
2739,RESORTE DE BANDA #98 FTR 24 CM LARGO,2025-09-04,2025,9,4,4,20.0,338000.0,16900.0,2,0,Baja 
2487,RESORTE DE BANDA #91 LV CORTO,2025-09-04,2025,9,4,4,20.0,380000.0,19000.0,2,0,Baja 
252,SILICONA GRIS PEQUEÑA 50ML,2025-09-04,2025,9,4,4,11.0,252100.0,22918.18181818182,11,0,Baja 
2532,RESORTE DE BANDA #94 DODGE 600-300 BUSETA 17CM REFORZADO,2025-09-04,2025,9,4,4,20.0,306000.0,15300.0,2,0,Baja 
2372,AMARRA PLASTICA AP19  7.8x180 MM,2025-09-04,2025,9,4,4,8.0,4000.0,500.0,6,0,Baja 
2394,RESORTE DE BANDA #84 HINO AGRALE M/N 18 CMS,2025-09-04,2025,9,4,4,2.0,25200.0,12600.0,1,0,Baja 
2396,RESORTE DE BANDA #86 FTR M/N.,2025-09-04,2025,9,4,4,10.0,190000.0,19000.0,2,0,Baja 
241,EMPAQUE EJE F950/900 8H CARNAZA,2025-09-04,2025,9,4,4,1.0,5000.0,5000.0,1,0,Baja 
2460,RODILLO KOYO 32310 JR RDA.DEL.EXT.MERCEDES OH/HINO FAG-GH 1636/SPEED FIAT 673,2025-09-04,2025,9,4,4,1.0,232100.0,232100.0,1,0,Baja 
2421,DIAFRAGMA TIPO 20 PROFUNDO,2025-09-04,2025,9,4,4,4.0,81100.0,20275.0,4,0,Baja 
2193,GRASERA 3/8 CURVA (1/8 27NPT 90°) (GN 14),2025-09-04,2025,9,4,4,2.0,5200.0,2600.0,2,0,Baja 
2240,ABRAZADERA CREMALLERA 12-22-9MM ZN,2025-09-04,2025,9,4,4,1.0,2600.0,2600.0,1,0,Baja 
207,VALVULA SAP SELENOIDE 12 V,2025-09-04,2025,9,4,4,2.0,320400.0,160200.0,2,0,Baja 
2042,MANGUERA CAUCHO LONA MULTIPROPOSITO 3/16,2025-09-04,2025,9,4,4,40.0,4000.0,100.0,1,0,Baja 
2049,LIQUIDO FRENO DOT3 COFRE PINTA 290 CM,2025-09-04,2025,9,4,4,1.0,13650.0,13650.0,1,0,Baja 
2103,PIN CHAVETA PC#27 1/8X1,2025-09-04,2025,9,4,4,12.0,6000.0,500.0,7,0,Baja 
2113,RETEN SNA 370121 RDA TRAS AUTOCAR HI. EJES EATON 55000 A 58000 LBS 123.8X165X26 US,2025-09-04,2025,9,4,4,1.0,70000.0,70000.0,1,0,Baja 
1897,GRASERA 1/4 28 SAE 90Ãƒâ€šÃ‚Â° CURVA (GN15),2025-09-04,2025,9,4,4,4.0,7600.0,1900.0,2,0,Baja 
1970,RESORTE DE BANDA #97 HINO 500 DOBLE M/N (NUEVO 2023),2025-09-04,2025,9,4,4,10.0,158000.0,15800.0,2,0,Baja 
1908,"RETEN SNA RDA.TRA. FOTON,JAC. 85X105X10",2025-09-04,2025,9,4,4,2.0,30000.0,15000.0,1,0,Baja 
632,REFUERZO 1/4,2025-09-04,2025,9,4,4,1.0,800.0,800.0,1,0,Baja 
638,RACOR UNION P62 PRESTOLOOK 3/8*3/8,2025-09-04,2025,9,4,4,6.0,36000.0,6000.0,1,0,Baja 
666,ROLLO TEFLON POR UNIDAD,2025-09-04,2025,9,4,4,11.0,16800.0,1527.2727272727273,11,0,Baja 
631,REFUERZO 3/8,2025-09-04,2025,9,4,4,1.0,1000.0,1000.0,1,0,Baja 
575,RACOR RECTO B68 3/8x1/8,2025-09-04,2025,9,4,4,1.0,6000.0,6000.0,1,0,Baja 
577,RACOR RECTO B68 1/4x1/8,2025-09-04,2025,9,4,4,1.0,4000.0,4000.0,1,0,Baja 
545,RACOR T B127 HEMBRA HEMBRA MACHO 1/8*1/8*1/8,2025-09-04,2025,9,4,4,1.0,14200.0,14200.0,1,0,Baja 
549,RACOR BUCHIN B110 3/8*1/4,2025-09-04,2025,9,4,4,2.0,7800.0,3900.0,2,0,Baja 
554,RACOR TAPON B109 1/4 MACHO,2025-09-04,2025,9,4,4,10.0,28000.0,2800.0,5,0,Baja 
519,TARRO DE SUCCION FRENO DE AHOGO NKR,2025-09-04,2025,9,4,4,1.0,58000.0,58000.0,1,0,Baja 
4691,GRASERA DE 6MM SEMI CURVA,2025-09-04,2025,9,4,4,3.0,9000.0,3000.0,3,0,Baja 
4710,JGO TERMINAL INTERNAT CAMION DT46,2025-09-04,2025,9,4,4,1.0,149642.5,149642.5,1,0,Baja 
4711,BANDA 9441E MEDIO JUEGO INCOLBEST (05133) FOTON M4 10TON AUMARK 2021,2025-09-04,2025,9,4,4,1.0,130000.0,130000.0,1,0,Baja 
4709,JGO TERMINAL INTERNAT CAMION DT46,2025-09-04,2025,9,4,4,1.0,149642.5,149642.5,1,0,Baja 
457,"RACHE SAP 28 ESTRIAS 1.1/2"" (FINA) (288282L)",2025-09-04,2025,9,4,4,3.0,265500.0,88500.0,3,0,Baja 
4545,JGO SPLINDER CHEVROLET BRIGADIER 65/82  2 CUÑAS (44.3x238.1 MM),2025-09-04,2025,9,4,4,1.0,415000.0,415000.0,1,0,Baja 
4686,PERNO TRASERO CAMION JAC  JPR/JRR 5.3-6.9T MOD.2016,2025-09-04,2025,9,4,4,3.0,81000.0,27000.0,3,0,Baja 
4086,RETEN RDA.DEL AUMARK BJ1075/BJ1078/FPR/FRR/FQR BJ1108 94X112X12,2025-09-04,2025,9,4,4,1.0,18200.0,18200.0,1,0,Baja 
425,RETEN VICTOR 69025 RDA.DEL.NPR.NKR.NHR 2011 A 2017 73X90X8,2025-09-04,2025,9,4,4,6.0,164000.0,27333.333333333332,6,0,Baja 
4029,TERMINAL DIR.INTERNATIONAL CAMION DT46 TKL IZQUIERDO,2025-09-04,2025,9,4,4,1.0,136850.0,136850.0,1,0,Baja 
363,"ARANDELA DE LEVA 1.1/4""",2025-09-04,2025,9,4,4,20.0,30000.0,1500.0,5,0,Baja 
370,RETEN VICTOR 20003 RDA TRA KODIAK DIESEL VOLQUETAS Y TRACTO-CAMION EJES 40.000 A 46.000 GIRATORIO 121X160.3X28.45,2025-09-04,2025,9,4,4,1.0,99000.0,99000.0,1,0,Baja 
T822,TORNILLO HEXAGONAL CABEZA PARA PALANCA PUNTA FINA ROSCA ORDINARIA 3/8*1,2025-09-04,2025,9,4,4,3.0,900.0,300.0,3,0,Baja 
T8720,"TCA  MM 8 P 1,25",2025-09-04,2025,9,4,4,3.0,600.0,200.0,2,0,Baja 
T8733,TCA SEGUR OR 10 7/8,2025-09-04,2025,9,4,4,3.0,12000.0,4000.0,3,0,Baja 
T9227,TORN MM HEX 020 P1.0 6*20,2025-09-04,2025,9,4,4,18.0,5400.0,300.0,9,0,Baja 
T6630,TORN RO5 127 1*5,2025-09-04,2025,9,4,4,3.0,75000.0,25000.0,3,0,Baja 
T6524,TORN RO5 017 5/16*2 1/2,2025-09-04,2025,9,4,4,8.0,5600.0,700.0,2,0,Baja 
T232,ARAN RED 31 5/8*1/8 16MM,2025-09-04,2025,9,4,4,1.0,500.0,500.0,1,0,Baja 
T203,ARAN SOPOR NEGRA 02 5/16,2025-09-04,2025,9,4,4,4.0,2000.0,500.0,4,0,Baja 
T131,WASA 5/16,2025-09-04,2025,9,4,4,2.0,200.0,100.0,2,0,Baja 
T171,ARAN RED 25 5/16*1/8,2025-09-04,2025,9,4,4,8.0,1600.0,200.0,2,0,Baja 
T133,WASA 7/16,2025-09-04,2025,9,4,4,5.0,1000.0,200.0,5,0,Baja 
T177,ARAN RED 26 3/8 *1/8,2025-09-04,2025,9,4,4,4.0,800.0,200.0,2,0,Baja 
967,BANDA 4672E MEDIO JUEGO INCOLBEST (CUÃƒÆ’Ã¢â‚¬ËœA MARCA MERCEDES BENZ   1993- TIPO 1318 UBIC Tras) / (CUÃƒÆ’Ã¢â‚¬ËœA MARCA MERCEDES BENZ   2008- TIPO Actros 4140 K UBIC Tras),2025-09-04,2025,9,4,4,2.0,354000.0,177000.0,2,0,Baja 
933,GRASA AZUL LITIO LIBRA 350 GRS (C24U),2025-09-04,2025,9,4,4,22.0,529800.0,24090.0,10,0,Baja 
958,BANDA 4515E MEDIO JUEGO INCOLBEST (A/C MARCA CHEVROLET 1980-1992 TIPO Brigadier UBIC Tras) / (A/C MARCA CHEVROLET 1980-1992 TIPO C-70 UBIC Tras) // (A/C MARCA CHEVROLET 1980-1997 TIPO Kodiak diesel - Gasolina UBIC Tras) // (A/C MARCA CHEVROLET 1987-1992,2025-09-04,2025,9,4,4,4.0,632000.0,158000.0,4,0,Baja 
907,"MANGUERA CAMARA 90CM 36""",2025-09-04,2025,9,4,4,2.0,60000.0,30000.0,1,0,Baja 
931,GRASA AZUL LITIO KILO 900 GRS 0.9 KG PLASTI (C12U),2025-09-04,2025,9,4,4,1.0,65700.0,65700.0,1,0,Baja 
885,TUBIN 5/16,2025-09-04,2025,9,4,4,78.0,7800.0,100.0,1,0,Baja 
886,TUBIN 1/4,2025-09-04,2025,9,4,4,100.0,4500.0,45.0,1,0,Baja 
721,"PIN CHAVETA PC#15 5/32x1.1/4""",2025-09-04,2025,9,4,4,1.0,700.0,700.0,1,0,Baja 
722,"PIN CHAVETA PC#16 3/32x1.1/2""",2025-09-04,2025,9,4,4,1.0,500.0,500.0,1,0,Baja 
731,EMPAQUE CULATA COMPRESOR JAC LAMINA,2025-09-04,2025,9,4,4,7.0,146000.0,20857.14285714286,7,0,Baja 
669,PASADOR ZAPATA LARGO 1.1/4x2.1/2,2025-09-04,2025,9,4,4,10.0,172600.0,17260.0,5,0,Baja 
671,TUERCA DE PINAR PASADOR ZAPATA 7/8,2025-09-04,2025,9,4,4,10.0,42000.0,4200.0,5,0,Baja 
694,"PIN DE HAUSING 9.1/2"" N",2025-09-04,2025,9,4,4,2.0,9800.0,4900.0,2,0,Baja 
698,PIN DE HAUSING F800 N,2025-09-04,2025,9,4,4,2.0,7000.0,3500.0,2,0,Baja 
T9547,TCA RO5 02 5/16 18 HILOS,2025-09-04,2025,9,4,4,8.0,1600.0,200.0,2,0,Baja 
T9289,TORN MM HEX 077 P1.25 8*35,2025-09-04,2025,9,4,4,2.0,1200.0,600.0,2,0,Baja 
1794,RETEN LYO TRASERO INTERNO HINO FB Y FC TBX3 127923 127x147x11 DOBLE LABIO METALICO,2025-09-05,2025,9,5,5,6.0,124400.0,20733.333333333332,3,0,Baja 
177,EMPAQUE DE CULATA  TUFLO 500,2025-09-05,2025,9,5,5,6.0,51200.0,8533.333333333334,6,0,Baja 
1770,TUERCA DE HAUSSING DODGE300,2025-09-05,2025,9,5,5,2.0,38000.0,19000.0,1,0,Baja 
1771,CAMARA SAP 2024 T20 PISADA-24 JAC Y FORD CARGO,2025-09-05,2025,9,5,5,32.0,7410800.0,231587.5,16,0,Baja 
1732,TUERCA ALTA 1/2 RF,2025-09-05,2025,9,5,5,60.0,66000.0,1100.0,6,0,Baja 
1737,BANDA 9217ED MEDIO JUEGO INCOLBEST (PAREJO MARCA CHEVROLET 2011- TIPO FRR UBIC Tras) / (PAREJO MARCA CHEVROLET 2011-2013 TIPO FRR 700P UBIC Tras) // (PAREJO MARCA CHEVROLET 2011-2013 TIPO FRR FORWARD BUS UBIC Tras) // (PAREJO MARCA HINO 2007- TIPO FC4J B,2025-09-05,2025,9,5,5,12.0,1440000.0,120000.0,6,0,Baja 
1730,"TORNILLO CENTRAL 9/16x12"" G5",2025-09-05,2025,9,5,5,9.0,46097.5095,5121.9455,1,0,Baja 
1708,"TORNILLO CENTRAL 7/16x10""",2025-09-05,2025,9,5,5,25.0,3359.0425,134.3617,1,0,Baja 
1681,CANDADO ZAPATA #2 PEQUEÃƒÆ’Ã¢â‚¬ËœO LISO,2025-09-05,2025,9,5,5,24.0,26400.0,1100.0,12,0,Baja 
1647,RETEN VICTOR 47854-FELPA TRANSMISION B60-C70 F80 D600 DIESEL. EJES de 38000 a 40000 lbs 66.68X116.03X21.41,2025-09-05,2025,9,5,5,3.0,120000.0,40000.0,3,0,Baja 
1633,"TORNILLO CENTRAL 3/8x6""",2025-09-05,2025,9,5,5,2.0,2005.5572,1002.7786,2,0,Baja 
1644,"TORNILLO CENTRAL 3/8x4""",2025-09-05,2025,9,5,5,30.0,42668.127,1422.2709,1,0,Baja 
1612,VALVULA FRENO SEGURIDAD BOTON HI M95/170.KN20031,2025-09-05,2025,9,5,5,1.0,116000.0,116000.0,1,0,Baja 
1494,"RODAJA JAC ALTO 28MM HUECO 20MM 1.7/8""",2025-09-05,2025,9,5,5,20.0,346400.0,17342.85714285714,7,0,Baja 
150,RESORTE CULATA COMPRESOR 2.7CM LARGO,2025-09-05,2025,9,5,5,12.0,50400.0,4200.0,6,0,Baja 
1482,ARANDELA DE COBRE D 17x24x1.5,2025-09-05,2025,9,5,5,7.0,16100.0,2300.0,7,0,Baja 
1483,RACOR BUCHIN B110 3/8*1/8,2025-09-05,2025,9,5,5,1.0,4600.0,4600.0,1,0,Baja 
1467,"TORNILLO CENTRAL 9/16x10"" G5",2025-09-05,2025,9,5,5,10.0,2925.833,292.5833,1,0,Baja 
1459,TAPA DE CAMARA # 30,2025-09-05,2025,9,5,5,1.0,26400.0,26400.0,1,0,Baja 
143,SOLUCION DE LIMPIEZA INDUSTRIAL,2025-09-05,2025,9,5,5,242.0,1231000.0,5125.675675675676,72,0,Baja 
144,JUEGO DE EMPAQUE TUFLO 400 BENDIX,2025-09-05,2025,9,5,5,1.0,19000.0,19000.0,1,0,Baja 
1410,RETEN VICTOR 69136 RDA TRA INT CYZ CAMION 2009-2010 BUS LV150-152-452-FRR-FTR-FVR-FVZ 117.00X174.14X27,2025-09-05,2025,9,5,5,32.0,2492000.0,77875.0,16,0,Baja 
1329,EMPAQUETADURA  GOBERNOL 276121 ALTA TEMPERATURA,2025-09-05,2025,9,5,5,3.0,36000.0,12000.0,3,0,Baja 
1311,"TORNILLO CENTRAL 1/2x12"" G5",2025-09-05,2025,9,5,5,62.0,577245.3515999999,7149.070320000001,5,0,Baja 
1303,"TORNILLO CENTRAL 1/2x8"" G5 AGRALE TRASERO",2025-09-05,2025,9,5,5,2.0,7824.9226,3912.4613,2,0,Baja 
1313,"TORNILLO CENTRAL 9/16x8"" G5",2025-09-05,2025,9,5,5,8.0,9887.5296,1235.9412,1,0,Baja 
1304,"TORNILLO CENTRAL 1/2x10"" G5 AGRALE TRASERO",2025-09-05,2025,9,5,5,62.0,544023.6302,6204.72604,5,0,Baja 
1296,"TORNILLO CENTRAL G5 5/16x4""",2025-09-05,2025,9,5,5,4.0,956.0,239.0,1,0,Baja 
1297,"TORNILLO CENTRAL 5/16x5"" G5",2025-09-05,2025,9,5,5,21.0,4631.7684,220.5604,1,0,Baja 
1298,"TORNILLO CENTRAL G5 5/16x6""",2025-09-05,2025,9,5,5,4.0,6801.6472,1700.4118,2,0,Baja 
1299,"TORNILLO CENTRAL 7/16x4.1/2"" G5",2025-09-05,2025,9,5,5,70.0,322234.609,4080.865225,4,0,Baja 
1300,"TORNILLO CENTRAL 7/16x6"" G5",2025-09-05,2025,9,5,5,2.0,3258.0236,1629.0118,2,0,Baja 
1301,"TORNILLO CENTRAL 7/16x8"" G5",2025-09-05,2025,9,5,5,62.0,447720.3912,6015.0489,4,0,Baja 
1302,"TORNILLO CENTRAL 1/2x6"" G5",2025-09-05,2025,9,5,5,2.0,3488.1398,1744.0699,1,0,Baja 
1290,PIN DE BIELA,2025-09-05,2025,9,5,5,16.0,32000.0,2000.0,8,0,Baja 
1269,PUNTA LOCA 3/8 MANGUERA FRENOS DE AIRE,2025-09-05,2025,9,5,5,2.0,6200.0,3100.0,1,0,Baja 
1250,MANTENIMIENTO,2025-09-05,2025,9,5,5,31.0,2806000.0,90516.12903225806,31,0,Baja 
1240,RESORTE DE BANDA #72 BANDA FORD 900 26CM.,2025-09-05,2025,9,5,5,1.0,18500.0,18500.0,1,0,Baja 
1237,RESORTE DE BANDA #69 FORD 800 24CM REFORZADO,2025-09-05,2025,9,5,5,10.0,156800.0,15680.0,10,0,Baja 
1215,RESORTE DE BANDA #47,2025-09-05,2025,9,5,5,11.0,173000.0,15727.272727272728,11,0,Baja 
1206,RESORTE DE BANDA #38 AGRALE M/N,2025-09-05,2025,9,5,5,7.0,73600.0,10514.285714285714,7,0,Baja 
1195,RESORTE DE BANDA #27 GRADUACION AGRALE,2025-09-05,2025,9,5,5,14.0,116800.0,8333.333333333334,6,0,Baja 
1184,RESORTE DE BANDA #16 TRAILLLER 24CM SM,2025-09-05,2025,9,5,5,2.0,30600.0,15300.0,1,0,Baja 
1114,"RODAJA FORD 1.3/4""",2025-09-05,2025,9,5,5,2.0,20200.0,10100.0,1,0,Baja 
1111,"RODAJA FORD 1.3/8""",2025-09-05,2025,9,5,5,4.0,36000.0,9000.0,1,0,Baja 
1112,RODAJA FORD 1.1/2,2025-09-05,2025,9,5,5,8.0,80000.0,10000.0,4,0,Baja 
1113,"RODAJA FORD 1.5/8""",2025-09-05,2025,9,5,5,25.0,410000.0,16400.0,14,0,Baja 
1098,"RODAJA CARRETA 1.3/8""",2025-09-05,2025,9,5,5,12.0,157200.0,13100.0,6,0,Baja 
1099,"RODAJA CARRETA 1.1/2""",2025-09-05,2025,9,5,5,4.0,56400.0,14100.0,2,0,Baja 
1101,"RODAJA CARRETA 1.3/4""",2025-09-05,2025,9,5,5,4.0,61200.0,15300.0,2,0,Baja 
1102,"RODAJA CARRETA 1.7/8""",2025-09-05,2025,9,5,5,34.0,1077800.0,31700.0,13,0,Baja 
1103,"RODAJA CARRETA 2""",2025-09-05,2025,9,5,5,20.0,460000.0,23000.0,10,0,Baja 
1073,BANDA 9133XX MEDIO JUEGO  MACBLOCK (A/C MARCA AGRALE 2002-2003 TIPO Buseta y buseton UBIC Del) / (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Del) // (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Tras) // (A/C MARCA AGRALE,2025-09-05,2025,9,5,5,3.5,679000.0,194000.0,7,0,Baja 
1043,BANDA 2032XX MEDIO JUEGO INCOLBEST (Banda MARCA CHEVROLET - TIPO Truck UBIC Del),2025-09-05,2025,9,5,5,5.0,540000.0,108000.0,4,0,Baja 
1018,BANDA 9134E MEDIO JUEGO INCOLBEST (A/C MARCA MITSUBISHI 2001-2006 TIPO CANTER 659 UBIC Tras) / (A/C MARCA MITSUBISHI 2000-2011 TIPO CANTER BUSETA 659 UBIC Tras) // (A/C MARCA MITSUBISHI 2001-2010 TIPO CANTER BUSETON 659 UBIC Tras) // (A/C MARCA MITSUBISH,2025-09-05,2025,9,5,5,4.0,576000.0,144000.0,4,0,Baja 
1013,BANDA 9133XX MEDIO JUEGO INCOLBEST (A/C MARCA AGRALE 2002-2003 TIPO Buseta y buseton UBIC Del) / (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Del) // (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Tras) // (A/C MARCA AGRALE,2025-09-05,2025,9,5,5,3.5,434000.0,124000.0,7,0,Baja 
309,EMPAQUETADURA VALVULA DE RELAY R-12R14T 102802 USA,2025-09-05,2025,9,5,5,4.0,168000.0,42000.0,4,0,Baja 
3005,ANILLO DE SEGURIDAD INTERNO DE ACERO FOSFATADO D 45,2025-09-05,2025,9,5,5,28.0,14000.0,500.0,7,0,Baja 
3035,PERNO FOTON AUMARK DEL.MEDIANO 3.8T A 6.8T MOD 2008 EN ADELANTE,2025-09-05,2025,9,5,5,45.0,949500.0,21100.0,3,0,Baja 
3190,JGO-TERMINAL UNIVERSAL TRACTOMULAS,2025-09-05,2025,9,5,5,9.0,2250000.0,250000.0,3,0,Baja 
3182,JGO.TERMINAL DIR.FORD CARGO 815 Y MERCEDEZ BENZ 915 MOD-2000...,2025-09-05,2025,9,5,5,9.0,1946700.0,216300.0,3,0,Baja 
3185,TERMINAL IZQ.FRR/FSR/NRR/ MOD.2005,2025-09-05,2025,9,5,5,9.0,873900.0,97100.0,3,0,Baja 
3178,TERMINAL DIRECCION MITSUBISHI CANTER IZQ.MOD-98 EN ADELANTE,2025-09-05,2025,9,5,5,9.0,740700.0,82300.0,3,0,Baja 
2806,CAPUCHON CHEV.NPR-FSR E HINO CON TUERCA-L,2025-09-05,2025,9,5,5,60.0,984000.0,16400.0,3,0,Baja 
2808,PERNO DELANTERO JAC CORTO IZQUIERDO,2025-09-05,2025,9,5,5,30.0,792000.0,26400.0,3,0,Baja 
2869,RETEN JJ 370033=20033 T.NATIONAL ROJO CAMION DODGE RDA.TRS.FENYUN 98.4X130X21.5,2025-09-05,2025,9,5,5,1.0,30000.0,30000.0,1,0,Baja 
2879,REPUESTOS VARIOS,2025-09-05,2025,9,5,5,2.0,390000.0,195000.0,2,0,Baja 
265,VALVULA FRENO DE SEGUIDAD DE BOTON PP1 BENDIX 275175N,2025-09-05,2025,9,5,5,15.0,3872600.0,258173.33333333334,15,0,Baja 
2662,BALINERA CARDAN NBR 88508 T800-AGRALE,2025-09-05,2025,9,5,5,15.0,712500.0,47500.0,3,0,Baja 
2672,"PERNO RIN DISCO EG 15/16 x5""",2025-09-05,2025,9,5,5,68.0,1284000.0,18750.0,4,0,Baja 
2658,EMPAQUE EJE DODGE 800 8H CARNAZA,2025-09-05,2025,9,5,5,1.0,3200.0,3200.0,1,0,Baja 
271,VALVULA DESFOGUE (QR1) 3/8 (229859),2025-09-05,2025,9,5,5,12.0,380400.0,31700.0,12,0,Baja 
276,"LLAVE MINI BOLA (CHAPOLA)1/4"" H-M",2025-09-05,2025,9,5,5,1.0,13100.0,13100.0,1,0,Baja 
2764,TUERCA DE HAUSSING F-800 C/P,2025-09-05,2025,9,5,5,1.0,21000.0,21000.0,1,0,Baja 
2748,RACOR M16x1.5x3/8,2025-09-05,2025,9,5,5,5.0,26500.0,5300.0,5,0,Baja 
247,DIAFRAGMA TIPO 16,2025-09-05,2025,9,5,5,3.0,47800.0,15933.333333333334,3,0,Baja 
251,SILICONA GRIS GRANDE 70ML,2025-09-05,2025,9,5,5,18.0,550200.0,30566.666666666668,18,0,Baja 
252,SILICONA GRIS PEQUEÑA 50ML,2025-09-05,2025,9,5,5,41.0,968200.0,23614.634146341465,41,0,Baja 
2562,RETEN SNA 370211 RDA.DEL.CHEVR.KODIAK C-7000 EJES 9000-12000 LBS 75X120X14 US,2025-09-05,2025,9,5,5,44.0,1623600.0,36900.0,25,0,Baja 
2343,DIAFRAGMA TIPO 30 SAP,2025-09-05,2025,9,5,5,1.0,20000.0,20000.0,1,0,Baja 
2172,"TORNILO G5 RO 5/16x1""",2025-09-05,2025,9,5,5,20.0,16000.0,800.0,10,0,Baja 
2174,"TORNILLO G5 RF 5/16x1""",2025-09-05,2025,9,5,5,2.0,800.0,400.0,1,0,Baja 
22,ANILLO COMPRESOR BENDIX TUFLO 500-020 AC (7407),2025-09-05,2025,9,5,5,9.0,1280000.0,142222.22222222222,9,0,Baja 
225,BOMBA DE FRENO BRIGADIER E6 BENDIX OR286171X,2025-09-05,2025,9,5,5,7.0,3345000.0,477857.14285714284,7,0,Baja 
226,GOBERNOL BENDIX D2 TIPO BOTELLA,2025-09-05,2025,9,5,5,3.0,115996.2687,38665.4229,1,0,Baja 
227,GOBERNOL BOTELLA D2 IMP 275491,2025-09-05,2025,9,5,5,3.0,129925.8432,49981.4608,2,0,Baja 
2240,ABRAZADERA CREMALLERA 12-22-9MM ZN,2025-09-05,2025,9,5,5,2.0,5200.0,2600.0,1,0,Baja 
2277,EMPAQUETAURA BOMBA FRENO ISUZO TIPO/ FTR/ FSR/FVR MASAN PARTS,2025-09-05,2025,9,5,5,5.0,500000.0,100000.0,5,0,Baja 
231,RACOR T B101 HEMBRA 3/8*3/8*3/8 - THEMBRA 3/8,2025-09-05,2025,9,5,5,1.0,22200.0,22200.0,1,0,Baja 
2043,MANGUERA CAUCHO LONA 300 PSI MULTIPROPOSITO 3/8,2025-09-05,2025,9,5,5,384.0,38400.0,100.0,15,0,Baja 
2036,AGUA BATERIA BEG F.550CC SIN ACIDO,2025-09-05,2025,9,5,5,12.0,30000.0,2500.0,6,0,Baja 
2058,ACOPLE HEMBRA MANGUERA R5 3/16x7/16,2025-09-05,2025,9,5,5,12.0,182400.0,15200.0,6,0,Baja 
2158,ACOPLE MACHO MANGUERA R5 3/16x1/8,2025-09-05,2025,9,5,5,8.0,63200.0,7900.0,4,0,Baja 
20,ANILLO COMPRESOR TUFLO 400-STD RS240000 (7401),2025-09-05,2025,9,5,5,1.0,120000.0,120000.0,1,0,Baja 
183,EMPAQUE DE FLANCHE O CODO,2025-09-05,2025,9,5,5,5.0,14400.0,2880.0,5,0,Baja 
184,EMPAQUE TAPA DEL FILTRO,2025-09-05,2025,9,5,5,5.0,18500.0,3700.0,5,0,Baja 
1822,RODILLO KOYO RDA. DEL. INT. KODIAK DIESEL 33212JR,2025-09-05,2025,9,5,5,46.0,11403400.0,247900.0,24,0,Baja 
1863,FITING MACHO,2025-09-05,2025,9,5,5,5.0,10500.0,2100.0,5,0,Baja 
1824,RODILLO KOYO 47686/20 R.T. I.DODGE 600/700/P900/DIF.MACK,2025-09-05,2025,9,5,5,2.0,401000.0,200500.0,1,0,Baja 
1878,PERNO NKR TRAS R,2025-09-05,2025,9,5,5,30.0,696000.0,23200.0,3,0,Baja 
192,EMPAQUE BASE DE COMPRESOR,2025-09-05,2025,9,5,5,7.0,68800.0,9828.57142857143,7,0,Baja 
1905,RODILLO KOYO HI-CAP33208JR-1 RDA.DEL.INT.IVECO 4010/4910 RDA.DEL.EXT. KODIAK-DIESEL,2025-09-05,2025,9,5,5,24.0,3367200.0,140300.0,24,0,Baja 
1967,PERNO NPR DELANTERO IZQUIERDO L MOD.99,2025-09-05,2025,9,5,5,45.0,855000.0,19000.0,3,0,Baja 
1918,ANILLO PISTON COMPRESOR NISSAN 85 MM:SDJ03002ZZ NPR JP-SDJ 03002AA,2025-09-05,2025,9,5,5,9.0,1709300.0,189922.22222222222,9,0,Baja 
1968,PERNO NKR DELANTERO R,2025-09-05,2025,9,5,5,30.0,570000.0,19000.0,3,0,Baja 
632,REFUERZO 1/4,2025-09-05,2025,9,5,5,13.0,10400.0,800.0,13,0,Baja 
64,CASQUETE COMPRESOR TUFLO 550 STD BW,2025-09-05,2025,9,5,5,9.0,855000.0,95000.0,9,0,Baja 
